filepath,line_number,line_id,original_text,translated_text
sharedassets152\Telescope.yarn.txt,402,698319,Chazokov: one brings something back when one returns.,Chazokov: one brings something back when one returns.
sharedassets152\Telescope.yarn.txt,403,069f81,Mae: one.,Mae: one.
sharedassets152\Telescope.yarn.txt,404,af24bf,Chazokov: one.,Chazokov: one.
sharedassets152\Telescope.yarn.txt,415,02befa,Mae: Gotcha!,Mae: Gotcha!
sharedassets152\Telescope.yarn.txt,416,cf243d,Chazokov: oooh... which one is this?,Chazokov: oooh... which one is this?
sharedassets152\Telescope.yarn.txt,420,33527e,Chazokov: Adina Astra,Chazokov: Adina Astra
sharedassets152\Telescope.yarn.txt,421,40f9b4,Mae: !!!!,Mae: !!!!
sharedassets152\Telescope.yarn.txt,422,2b4c77,Chazokov: you know this one?,Chazokov: you know this one?
sharedassets152\Telescope.yarn.txt,423,90844b,Mae: YES! I KNOW THIS ONE!!!!,Mae: YES! I KNOW THIS ONE!!!!
sharedassets152\Telescope.yarn.txt,424,1846a9,Chazokov: It's a common story.,Chazokov: It's a common story.
sharedassets152\Telescope.yarn.txt,425,1ed983,Chazokov: how Adina journeyed to the frozen lake,Chazokov: how Adina journeyed to the frozen lake
sharedassets152\Telescope.yarn.txt,426,1344b2,Chazokov: how she traversed unknown faraway lands,Chazokov: how she traversed unknown faraway lands
sharedassets152\Telescope.yarn.txt,427,8ee6b8,Mae: i was very into Adina stories when I was a kid.,Mae: i was very into Adina stories when I was a kid.
sharedassets152\Telescope.yarn.txt,428,f66bed,Chazokov: so you must know what became of her?,Chazokov: so you must know what became of her?
sharedassets152\Telescope.yarn.txt,429,f03c29,Mae: ...yeah,Mae: ...yeah
sharedassets152\Telescope.yarn.txt,430,50c7d5,"Chazokov: how she, in her quest,","Chazokov: how she, in her quest,"
sharedassets152\Telescope.yarn.txt,431,c46ceb,Chazokov: turned her back on the sky,Chazokov: turned her back on the sky
sharedassets152\Telescope.yarn.txt,432,31421,Chazokov: and journeyed down into the earth,Chazokov: and journeyed down into the earth
sharedassets152\Telescope.yarn.txt,433,c5863d,Chazokov: where her stars were no longer over her head,Chazokov: where her stars were no longer over her head
sharedassets152\Telescope.yarn.txt,434,ae9fcc,Chazokov: and how she was never seen again?,Chazokov: and how she was never seen again?
sharedassets152\Telescope.yarn.txt,435,abcc0b,Mae: yeah.,Mae: yeah.
sharedassets152\Telescope.yarn.txt,436,2bf90e,Mae: whatever.,Mae: whatever.
sharedassets152\Telescope.yarn.txt,437,9a715a,Chazokov: is that not a sad ending?,Chazokov: is that not a sad ending?
sharedassets152\Telescope.yarn.txt,438,72472a,"->yeah. i mean, she probably died.","->yeah. i mean, she probably died."
sharedassets152\Telescope.yarn.txt,439,5b08db,Chazokov: she lived well. she did many amazing things.,Chazokov: she lived well. she did many amazing things.
sharedassets152\Telescope.yarn.txt,440,6e47b0,Chazokov: it is not sad to die having done so much.,Chazokov: it is not sad to die having done so much.
sharedassets152\Telescope.yarn.txt,441,10b34c,Mae: i guess. still sucks. dying.,Mae: i guess. still sucks. dying.
sharedassets152\Telescope.yarn.txt,442,bb64e8,Chazokov: it is a shame.,Chazokov: it is a shame.
sharedassets152\Telescope.yarn.txt,443,a81e2c,->no. disappearing isn't the same as dying.,->no. disappearing isn't the same as dying.
sharedassets152\Telescope.yarn.txt,444,255bc5,Mae: she probably went somewhere else completely,Mae: she probably went somewhere else completely
sharedassets152\Telescope.yarn.txt,445,3c65b7,Mae: and did all kinds of cool shit.,Mae: and did all kinds of cool shit.
sharedassets152\Telescope.yarn.txt,446,9e8845,Chazokov: oh my!,Chazokov: oh my!
sharedassets152\Telescope.yarn.txt,447,38871,Mae: yeah so. whatever.,Mae: yeah so. whatever.
sharedassets152\Telescope.yarn.txt,458,6faa70,Chazokov: Ooof! That's all for the day!,Chazokov: Ooof! That's all for the day!
sharedassets152\Telescope.yarn.txt,459,6d9fed,Mae: That was nice.,Mae: That was nice.
sharedassets152\Telescope.yarn.txt,468,dcb158,Mae: Found it!,Mae: Found it!
sharedassets152\Telescope.yarn.txt,469,2a7fce,Chazokov: let us consult the guide.,Chazokov: let us consult the guide.
sharedassets152\Telescope.yarn.txt,474,0f239d,Chazokov: Erskine The Firemaker.,Chazokov: Erskine The Firemaker.
sharedassets152\Telescope.yarn.txt,475,6da64a,"Mae: ""the firemaker?""","Mae: ""the firemaker?"""
sharedassets152\Telescope.yarn.txt,476,40492e,Chazokov: a wanderer in the cold and dark,Chazokov: a wanderer in the cold and dark
sharedassets152\Telescope.yarn.txt,477,271102,Chazokov: making a fire and huddling up to it.,Chazokov: making a fire and huddling up to it.
sharedassets152\Telescope.yarn.txt,478,3010b7,Chazokov: for light and warmth.,Chazokov: for light and warmth.
sharedassets152\Telescope.yarn.txt,479,296d5b,Mae: sounds festive.,Mae: sounds festive.
sharedassets152\Telescope.yarn.txt,480,a65f5f,Chazokov: sounds like survival.,Chazokov: sounds like survival.
sharedassets152\Telescope.yarn.txt,481,0d38ae,Mae: hm.,Mae: hm.
sharedassets152\Telescope.yarn.txt,482,2b844f,Mae: this star makes me want to cry.,Mae: this star makes me want to cry.
sharedassets152\Telescope.yarn.txt,483,65a209,Chazokov: crying? on my roof?,Chazokov: crying? on my roof?
sharedassets152\Telescope.yarn.txt,484,dddacc,Chazokov: do you wish to talk about it?,Chazokov: do you wish to talk about it?
sharedassets152\Telescope.yarn.txt,485,3b4417,Mae: no. it's fine.,Mae: no. it's fine.
sharedassets152\Telescope.yarn.txt,486,ee0fb4,"Chazokov: is it a happy cry, or a sad cry?","Chazokov: is it a happy cry, or a sad cry?"
sharedassets152\Telescope.yarn.txt,487,854f2b,Mae: i dunno. i don't have great words for it.,Mae: i dunno. i don't have great words for it.
sharedassets152\Telescope.yarn.txt,488,d753a2,Chazokov: it is ok.,Chazokov: it is ok.
sharedassets152\Telescope.yarn.txt,489,fbabf6,Chazokov: sometimes too many words.,Chazokov: sometimes too many words.
sharedassets152\Telescope.yarn.txt,490,4b4934,Mae: yeah.,Mae: yeah.
sharedassets152\Telescope.yarn.txt,491,81324,Mae: thank you for this.,Mae: thank you for this.
sharedassets152\Telescope.yarn.txt,492,3d8a0b,Chazokov: thank you for joining me.,Chazokov: thank you for joining me.
sharedassets152\Telescope.yarn.txt,496,6c2e27,Chazokov: I think we have discovered... them all?,Chazokov: I think we have discovered... them all?
sharedassets152\Telescope.yarn.txt,497,3cdd95,"Mae: Well, we didn't really discover them, right?","Mae: Well, we didn't really discover them, right?"
sharedassets152\Telescope.yarn.txt,498,5aa0ce,Mae: i mean someone else already saw them and named them,Mae: i mean someone else already saw them and named them
sharedassets152\Telescope.yarn.txt,499,741b62,Mae: wrote a whole bunch of stuff about them,Mae: wrote a whole bunch of stuff about them
sharedassets152\Telescope.yarn.txt,500,c50ace,Mae: and we just like,Mae: and we just like
sharedassets152\Telescope.yarn.txt,501,304668,Mae: found what they made for us.,Mae: found what they made for us.
sharedassets152\Telescope.yarn.txt,502,6fe78f,Chazokov: is that not a discovery?,Chazokov: is that not a discovery?
sharedassets152\Telescope.yarn.txt,503,6b2886,Mae: not really.,Mae: not really.
sharedassets152\Telescope.yarn.txt,504,dbe0f2,Chazokov: maybe not in the historical sense,Chazokov: maybe not in the historical sense
sharedassets152\Telescope.yarn.txt,505,80513d,Chazokov: we did not create the stars,Chazokov: we did not create the stars
sharedassets152\Telescope.yarn.txt,506,0fbc41,Chazokov: or name them,Chazokov: or name them
sharedassets152\Telescope.yarn.txt,507,1f3c48,Chazokov: but we had these autumn afternoons,Chazokov: but we had these autumn afternoons
sharedassets152\Telescope.yarn.txt,508,88cc00,Chazokov: and found them together.,Chazokov: and found them together.
sharedassets152\Telescope.yarn.txt,509,138ad0,Chazokov: isn't that something?,Chazokov: isn't that something?
sharedassets152\Telescope.yarn.txt,510,264806,Mae: something something something.,Mae: something something something.
sharedassets152\Telescope.yarn.txt,511,b5494d,Mae: my granddad said something like that once.,Mae: my granddad said something like that once.
sharedassets152\Telescope.yarn.txt,512,956dd7,Mae: something about a story having really happened,Mae: something about a story having really happened
sharedassets152\Telescope.yarn.txt,513,853d0e,Mae: because hearing it happened to you.,Mae: because hearing it happened to you.
sharedassets152\Telescope.yarn.txt,514,878ec9,Chazokov: that is nice.,Chazokov: that is nice.
sharedassets152\Telescope.yarn.txt,515,7bbb54,Mae: it's not bad.,Mae: it's not bad.
sharedassets152\Telescope.yarn.txt,533,3278bf,Mae: [shake=.1]HOLY CRAP my eyes!![/shake],Mae: [shake=.1]HOLY CRAP my eyes!![/shake]
sharedassets152\Telescope.yarn.txt,534,04ac8f,Chazokov: Oh - you want to put the filter on like so...,Chazokov: Oh - you want to put the filter on like so...
sharedassets152\Telescope.yarn.txt,535,66dc7b,Mae: [shake=.05]GEEZ!![/shake],Mae: [shake=.05]GEEZ!![/shake]
sharedassets152\Telescope.yarn.txt,536,5c3c50,Chazokov: The sun is bright! Make you blind!,Chazokov: The sun is bright! Make you blind!
sharedassets152\Telescope.yarn.txt,537,103d91,Mae: You didn't think to mention this?,Mae: You didn't think to mention this?
sharedassets152\Telescope.yarn.txt,538,4be191,Chazokov: I just did!,Chazokov: I just did!
sharedassets152\Telescope.yarn.txt,545,028bb2,Mae: [shake=.1]Whaaaaaaaargh my eyes!![/shake],Mae: [shake=.1]Whaaaaaaaargh my eyes!![/shake]
sharedassets152\Telescope.yarn.txt,546,f411fb,Chazokov: Filter!,Chazokov: Filter!
sharedassets152\Telescope.yarn.txt,547,650e7c,Mae: Uuuugh.,Mae: Uuuugh.
sharedassets152\Telescope.yarn.txt,554,7c99dc,Mae: [shake=.1]AAARGH I'M BLIND!![/shake],Mae: [shake=.1]AAARGH I'M BLIND!![/shake]
sharedassets152\Telescope.yarn.txt,555,f566d1,Chazokov: This is your own fault at this point I would say.,Chazokov: This is your own fault at this point I would say.
sharedassets152\Telescope.yarn.txt,562,906ce3,Mae: Hmm... I can't figure this out,Mae: Hmm... I can't figure this out
sharedassets152\Telescope.yarn.txt,563,d56f35,-> Give Up,-> Give Up
sharedassets152\Telescope.yarn.txt,567,cd5533,-> Try Again,-> Try Again
sharedassets153\Microfiche.yarn.txt,5,cef86c,"Bea: alright, so what are we looking for?","Bea: alright, so what are we looking for?"
sharedassets153\Microfiche.yarn.txt,6,33709,Mae: I want to steer!,Mae: I want to steer!
sharedassets153\Microfiche.yarn.txt,7,670ad0,Bea: No.,Bea: No.
sharedassets153\Microfiche.yarn.txt,8,f8d456,Mae: MOVE! I’M STEERING!,Mae: MOVE! I’M STEERING!
sharedassets153\Microfiche.yarn.txt,11,564b90,Bea: OW!,Bea: OW!
sharedassets153\Microfiche.yarn.txt,12,5f4ae5,Bea: Geez! Mae!,Bea: Geez! Mae!
sharedassets153\Microfiche.yarn.txt,13,b1c0b0,Mae: ...,Mae: ...
sharedassets153\Microfiche.yarn.txt,14,25738d,Mae: I’m sorry.,Mae: I’m sorry.
sharedassets153\Microfiche.yarn.txt,15,8ab373,Bea: ...,Bea: ...
sharedassets153\Microfiche.yarn.txt,16,0bf3fc,Mae: Ok ok ok ok how do we do this?,Mae: Ok ok ok ok how do we do this?
sharedassets153\Microfiche.yarn.txt,17,af7624,Bea: Uh.,Bea: Uh.
sharedassets153\Microfiche.yarn.txt,18,af9508,Bea: Step one: Look at the screen.,Bea: Step one: Look at the screen.
sharedassets153\Microfiche.yarn.txt,19,a525a1,Bea: Step two: Move around and look at stuff.,Bea: Step two: Move around and look at stuff.
sharedassets153\Microfiche.yarn.txt,20,7d72cd,Mae: Step three: Find Ghost,Mae: Step three: Find Ghost
sharedassets153\Microfiche.yarn.txt,21,fa02ac,Bea: Sure.,Bea: Sure.
sharedassets153\Microfiche.yarn.txt,31,b9e2f6,Mae: Heeeey look at this.,Mae: Heeeey look at this.
sharedassets153\Microfiche.yarn.txt,32,6ae647,Bea: Hm yeah.,Bea: Hm yeah.
sharedassets153\Microfiche.yarn.txt,33,a83703,Mae: Looks like... Possum Jump?,Mae: Looks like... Possum Jump?
sharedassets153\Microfiche.yarn.txt,34,7fc791,Bea: LET ME READ IT.,Bea: LET ME READ IT.
sharedassets153\Microfiche.yarn.txt,35,4986ef,Mae: It’s Possum Jump.,Mae: It’s Possum Jump.
sharedassets153\Microfiche.yarn.txt,36,9effaf,"Bea: Ok yeah. That’s back up in the state park, right?","Bea: Ok yeah. That’s back up in the state park, right?"
sharedassets153\Microfiche.yarn.txt,37,941bc9,Mae: yeah.,Mae: yeah.
sharedassets153\Microfiche.yarn.txt,38,f03039,Bea: ever been up there?,Bea: ever been up there?
sharedassets153\Microfiche.yarn.txt,39,80aee3,Mae: Nope!,Mae: Nope!
sharedassets153\Microfiche.yarn.txt,40,8d29d3,Mae: Gonna check it out though!,Mae: Gonna check it out though!
sharedassets153\Microfiche.yarn.txt,41,9caef8,Bea: Go nuts.,Bea: Go nuts.
sharedassets153\Microfiche.yarn.txt,43,a1cf9d,Bea: That’s actually probably only a mile or so from Mrs. Miranda's house.,Bea: That’s actually probably only a mile or so from Mrs. Miranda's house.
sharedassets153\Microfiche.yarn.txt,44,015b75,Bea: Back up in the hills.,Bea: Back up in the hills.
sharedassets153\Microfiche.yarn.txt,45,2a65d5,Bea: All kinds of stuff up there.,Bea: All kinds of stuff up there.
sharedassets153\Microfiche.yarn.txt,46,5035f1,Mae: Well I’ll try to avoid any basements,Mae: Well I’ll try to avoid any basements
sharedassets153\Microfiche.yarn.txt,47,97e5af,Mae: or corpse husbands.,Mae: or corpse husbands.
sharedassets153\Microfiche.yarn.txt,48,24ea18,Bea: cosigned.,Bea: cosigned.
sharedassets153\Microfiche.yarn.txt,60,32993f,Mae: Ooh look.,Mae: Ooh look.
sharedassets153\Microfiche.yarn.txt,61,acb9f2,Bea: Scootch so I can see.,Bea: Scootch so I can see.
sharedassets153\Microfiche.yarn.txt,62,e59b9f,Bea: Graveyard. That’s a gimme.,Bea: Graveyard. That’s a gimme.
sharedassets153\Microfiche.yarn.txt,63,45b6aa,Mae: I mean if you’re looking for ghost stuff,Mae: I mean if you’re looking for ghost stuff
sharedassets153\Microfiche.yarn.txt,64,848ad8,Mae: that’s where they make a lot of ‘em.,Mae: that’s where they make a lot of ‘em.
sharedassets153\Microfiche.yarn.txt,65,758006,Bea: Looks like they saw him in the old section...,Bea: Looks like they saw him in the old section...
sharedassets153\Microfiche.yarn.txt,66,664040,Bea: oh cool! That’s where his grave is!,Bea: oh cool! That’s where his grave is!
sharedassets153\Microfiche.yarn.txt,67,03cbb7,Bea: I’m actually interested in that.,Bea: I’m actually interested in that.
sharedassets153\Microfiche.yarn.txt,68,61bcc4,Mae: How could you NOT be interested?,Mae: How could you NOT be interested?
sharedassets153\Microfiche.yarn.txt,69,4509b7,Mae: This is like actual dangerous ghost stuff!,Mae: This is like actual dangerous ghost stuff!
sharedassets153\Microfiche.yarn.txt,70,aa2a16,Bea: ...i like history.,Bea: ...i like history.
sharedassets153\Microfiche.yarn.txt,71,c93adc,Mae: Ghosts are history!,Mae: Ghosts are history!
sharedassets153\Microfiche.yarn.txt,72,1af38f,Mae: History that won’t stay history!,Mae: History that won’t stay history!
sharedassets153\Microfiche.yarn.txt,73,5fa7cd,Bea: Ha ha ha. That’s actually pretty good.,Bea: Ha ha ha. That’s actually pretty good.
sharedassets153\Microfiche.yarn.txt,84,952db9,Mae: Hey hey hey.,Mae: Hey hey hey.
sharedassets153\Microfiche.yarn.txt,85,c3eb0e,Mae: Ghost spotted.,Mae: Ghost spotted.
sharedassets153\Microfiche.yarn.txt,86,1839a2,Bea: Historical Society?,Bea: Historical Society?
sharedassets153\Microfiche.yarn.txt,88,d1d39e,Mae: History that won’t stay history,Mae: History that won’t stay history
sharedassets153\Microfiche.yarn.txt,89,7f79cc,Mae: in a history place!,Mae: in a history place!
sharedassets153\Microfiche.yarn.txt,90,c98510,Bea: History place?,Bea: History place?
sharedassets153\Microfiche.yarn.txt,92,2e4cf2,Mae: Yeah. I’ve never been!,Mae: Yeah. I’ve never been!
sharedassets153\Microfiche.yarn.txt,93,a938ac,Bea: You didn’t go back in school?,Bea: You didn’t go back in school?
sharedassets153\Microfiche.yarn.txt,94,53cd61,Mae: I think this was when I wasn’t in school.,Mae: I think this was when I wasn’t in school.
sharedassets153\Microfiche.yarn.txt,95,3adca3,Bea: Oh. After The Softball Incident.,Bea: Oh. After The Softball Incident.
